,Unnamed: 0,Unnamed: 0.1,Datetime,Open,High,Low,Close,Volume,ma,moving average 5,moving average 10,moving average 20
34,34,34,2020-05-26 06:26:00-04:00,186.71,187.0,186.71,187.0,0,187.001,186.98,0.01300000000000523,187.078
35,35,35,2020-05-26 06:30:00-04:00,187.0,187.19,187.0,187.19,0,187.0,187.024,-0.14500000000001023,187.096
36,36,36,2020-05-26 06:40:00-04:00,186.86,186.86,186.86,186.86,0,186.991,186.996,0.1519999999999868,187.103
37,37,37,2020-05-26 06:42:00-04:00,187.1,187.1,187.1,187.1,0,187.001,187.016,-0.07200000000000273,187.114
38,38,38,2020-05-26 06:45:00-04:00,187.1,187.12,187.1,187.12,0,187.013,187.054,-0.07500000000001705,187.11
39,39,39,2020-05-26 06:48:00-04:00,186.91,186.91,186.88,186.88,0,187.005,187.03,0.1349999999999909,187.107
40,40,40,2020-05-26 06:52:00-04:00,186.8,186.8,186.8,186.8,0,186.988,186.952,0.17599999999998772,187.078
41,41,41,2020-05-26 06:53:00-04:00,186.81,186.81,186.7,186.7,0,186.958,186.92,0.22500000000002274,187.033
42,42,42,2020-05-26 06:55:00-04:00,186.93,186.93,186.9,186.91,0,186.949,186.882,0.01300000000000523,186.998
43,43,43,2020-05-26 06:59:00-04:00,186.66,186.66,186.64,186.64,0,186.92,186.786,0.23100000000002296,186.96
44,44,44,2020-05-26 07:00:00-04:00,186.62,186.92,185.91,186.0,0,186.82,186.61,0.7129999999999939,186.91
45,45,45,2020-05-26 07:01:00-04:00,186.18,186.19,186.18,186.19,0,186.72,186.488,0.42799999999999727,186.86
46,46,46,2020-05-26 07:02:00-04:00,186.12,186.2,186.0,186.0,0,186.634,186.348,0.5049999999999955,186.812
47,47,47,2020-05-26 07:03:00-04:00,186.08,186.1,186.08,186.1,0,186.534,186.186,0.33199999999999363,186.768
48,48,48,2020-05-26 07:04:00-04:00,186.0,186.46,186.0,186.33,0,186.455,186.124,0.08299999999999841,186.734
49,49,49,2020-05-26 07:05:00-04:00,186.3,186.3,186.3,186.3,0,186.397,186.184,0.09299999999998931,186.701
50,50,50,2020-05-26 07:06:00-04:00,186.27,186.28,186.27,186.28,0,186.345,186.202,0.09200000000001296,186.666
51,51,51,2020-05-26 07:07:00-04:00,186.12,186.28,186.1,186.28,0,186.303,186.258,0.07499999999998863,186.631
52,52,52,2020-05-26 07:08:00-04:00,186.23,186.23,186.23,186.23,0,186.235,186.284,0.10300000000000864,186.592
53,53,53,2020-05-26 07:09:00-04:00,186.21,186.24,186.18,186.2,0,186.191,186.258,0.10800000000000409,186.556
54,54,54,2020-05-26 07:10:00-04:00,186.2,186.25,186.2,186.25,0,186.216,186.248,0.04800000000000182,186.518
55,55,55,2020-05-26 07:11:00-04:00,186.35,186.35,186.35,186.35,0,186.232,186.262,-0.043000000000006366,186.476
56,56,56,2020-05-26 07:12:00-04:00,186.37,186.37,186.34,186.34,0,186.266,186.274,-0.027000000000015234,186.45
57,57,57,2020-05-26 07:15:00-04:00,186.21,186.21,186.15,186.18,0,186.274,186.264,0.10899999999998045,186.404
58,58,58,2020-05-26 07:16:00-04:00,186.15,186.27,186.15,186.27,0,186.268,186.278,0.015999999999991132,186.362
59,59,59,2020-05-26 07:17:00-04:00,186.29,186.38,186.22,186.38,0,186.276,186.304,-0.07699999999999818,186.337
60,60,60,2020-05-26 07:20:00-04:00,186.37,186.4,186.37,186.4,0,186.288,186.314,-0.0800000000000125,186.317
61,61,61,2020-05-26 07:21:00-04:00,186.39,186.39,186.39,186.39,0,186.299,186.324,-0.05699999999998795,186.301
62,62,62,2020-05-26 07:22:00-04:00,186.25,186.28,186.22,186.28,0,186.304,186.344,0.043000000000006366,186.27
63,63,63,2020-05-26 07:23:00-04:00,186.24,186.24,186.2,186.2,0,186.304,186.33,0.10099999999999909,186.248
64,64,64,2020-05-26 07:24:00-04:00,186.18,186.18,186.13,186.13,0,186.292,186.28,0.14000000000001478,186.254
65,65,65,2020-05-26 07:25:00-04:00,186.12,186.12,186.12,186.12,0,186.269,186.224,0.12299999999999045,186.251
66,66,66,2020-05-26 07:26:00-04:00,186.15,186.15,186.15,186.15,0,186.25,186.176,0.0759999999999934,186.258
67,67,67,2020-05-26 07:27:00-04:00,186.11,186.4,186.11,186.4,0,186.272,186.2,-0.14300000000000068,186.273
68,68,68,2020-05-26 07:28:00-04:00,186.37,186.37,186.37,186.37,0,186.282,186.234,-0.09200000000001296,186.275
69,69,69,2020-05-26 07:31:00-04:00,186.1,186.1,186.05,186.05,0,186.249,186.218,0.18599999999997863,186.263
70,70,70,2020-05-26 07:32:00-04:00,186.18,186.2,186.18,186.18,0,186.227,186.23,0.04599999999999227,186.258
71,71,71,2020-05-26 07:34:00-04:00,186.1,186.11,186.1,186.11,0,186.199,186.222,0.09499999999999886,186.249
72,72,72,2020-05-26 07:37:00-04:00,186.1,186.1,186.01,186.1,0,186.181,186.162,0.08600000000001273,186.243
73,73,73,2020-05-26 07:38:00-04:00,186.1,186.1,186.1,186.1,0,186.171,186.108,0.06999999999999318,186.238
74,74,74,2020-05-26 07:39:00-04:00,186.1,186.15,186.1,186.15,0,186.173,186.128,0.016999999999995907,186.233
75,75,75,2020-05-26 07:40:00-04:00,186.15,186.35,186.15,186.35,0,186.196,186.162,-0.15000000000000568,186.233
76,76,76,2020-05-26 07:43:00-04:00,186.28,186.35,186.28,186.35,0,186.216,186.21,-0.12299999999999045,186.233
77,77,77,2020-05-26 07:44:00-04:00,186.28,186.28,186.28,186.28,0,186.204,186.246,-0.043000000000006366,186.238
78,78,78,2020-05-26 07:51:00-04:00,186.22,186.22,186.22,186.22,0,186.189,186.27,0.014000000000010004,186.236
79,79,79,2020-05-26 07:53:00-04:00,186.3,186.3,186.29,186.29,0,186.213,186.298,-0.04599999999999227,186.231
80,80,80,2020-05-26 07:57:00-04:00,186.25,186.25,186.25,186.25,0,186.22,186.278,-0.0049999999999954525,186.224
81,81,81,2020-05-26 08:00:00-04:00,186.2299,186.55,185.72,186.19,0,186.228,186.246,0.045000000000015916,186.214
82,82,82,2020-05-26 08:01:00-04:00,186.2,186.2,186.15,186.16,0,186.234,186.222,0.06100000000000705,186.208
83,83,83,2020-05-26 08:02:00-04:00,186.15,186.15,186.08,186.1,0,186.234,186.198,0.09900000000001796,186.203
84,84,84,2020-05-26 08:03:00-04:00,186.01,186.1,186.0,186.1,0,186.229,186.16,0.08100000000001728,186.201
85,85,85,2020-05-26 08:04:00-04:00,186.15,186.15,185.55,185.55,0,186.149,186.02,0.5169999999999959,186.173
86,86,86,2020-05-26 08:05:00-04:00,185.72,185.75,185.54,185.63,0,186.077,185.908,0.3569999999999993,186.147
87,87,87,2020-05-26 08:06:00-04:00,185.65,185.77,185.65,185.77,0,186.026,185.83,0.17799999999999727,186.115
88,88,88,2020-05-26 08:07:00-04:00,185.75,185.7501,185.7,185.7,0,185.974,185.75,0.20300000000000296,186.082
89,89,89,2020-05-26 08:08:00-04:00,185.6145,185.75,185.6145,185.7,0,185.915,185.67,0.16600000000002524,186.064
90,90,90,2020-05-26 08:09:00-04:00,185.65,185.65,185.65,185.65,0,185.855,185.69,0.1769999999999925,186.038
91,91,91,2020-05-26 08:10:00-04:00,185.675,185.675,185.675,185.675,0,185.804,185.699,0.12399999999999523,186.016
92,92,92,2020-05-26 08:12:00-04:00,185.74,185.8,185.74,185.8,0,185.768,185.705,-0.0010000000000047748,186.001
93,93,93,2020-05-26 08:16:00-04:00,185.7094,185.7094,185.7094,185.7094,0,185.728,185.707,0.073599999999999,185.981
94,94,94,2020-05-26 08:17:00-04:00,185.81,185.81,185.81,185.81,0,185.699,185.729,-0.02199999999999136,185.964
95,95,95,2020-05-26 08:18:00-04:00,185.73,185.73,185.703,185.73,0,185.717,185.745,0.046999999999997044,185.933
96,96,96,2020-05-26 08:19:00-04:00,185.82,185.84,185.82,185.84,0,185.738,185.778,-0.051000000000016144,185.908
97,97,97,2020-05-26 08:20:00-04:00,185.81,185.82,185.8,185.8,0,185.741,185.778,-0.009000000000014552,185.884
98,98,98,2020-05-26 08:21:00-04:00,185.72,185.72,185.72,185.72,0,185.743,185.78,0.057999999999992724,185.859
99,99,99,2020-05-26 08:22:00-04:00,185.86,185.88,185.8,185.8,0,185.753,185.778,-0.018000000000000682,185.834
100,100,100,2020-05-26 08:25:00-04:00,185.95,185.95,185.85,185.85,0,185.773,185.802,-0.055999999999983174,185.814
101,101,101,2020-05-26 08:26:00-04:00,185.81,185.93,185.8,185.93,0,185.799,185.82,-0.11100000000001842,185.801
102,102,102,2020-05-26 08:27:00-04:00,185.93,185.95,185.93,185.95,0,185.814,185.85,-0.10699999999999932,185.791
103,103,103,2020-05-26 08:28:00-04:00,185.76,185.83700000000002,183.51,183.51,0,185.594,185.408,1.9090000000000202,185.661
104,104,104,2020-05-26 08:29:00-04:00,185.79,185.79,185.6,185.6,0,185.573,185.368,-0.14799999999999613,185.636
105,105,105,2020-05-26 08:30:00-04:00,185.8294,185.89,185.6,185.7,0,185.57,185.338,-0.20299999999997453,185.644
106,106,106,2020-05-26 08:31:00-04:00,185.75,185.75,185.75,185.75,0,185.561,185.302,-0.20699999999999363,185.65
107,107,107,2020-05-26 08:32:00-04:00,185.82,185.82,185.5,185.5,0,185.531,185.212,0.03499999999999659,185.636
108,108,108,2020-05-26 08:33:00-04:00,185.51,185.5992,185.39,185.39,0,185.498,185.588,0.11899999999999977,185.621
109,109,109,2020-05-26 08:34:00-04:00,185.53,185.6,185.5,185.6,0,185.478,185.588,-0.07499999999998863,185.616
110,110,110,2020-05-26 08:35:00-04:00,185.6,185.64,185.6,185.6,0,185.453,185.568,-0.06100000000000705,185.613
111,111,111,2020-05-26 08:36:00-04:00,185.6,185.72,185.6,185.72,0,185.432,185.562,-0.14799999999999613,185.615
112,112,112,2020-05-26 08:37:00-04:00,185.72,185.72,185.53,185.53,0,185.39,185.568,0.033999999999991815,185.602
113,113,113,2020-05-26 08:38:00-04:00,185.57,185.57,185.52,185.52,0,185.591,185.594,0.036000000000001364,185.592
114,114,114,2020-05-26 08:39:00-04:00,185.54,185.55,185.05,185.34,0,185.565,185.542,0.1769999999999925,185.569
115,115,115,2020-05-26 08:40:00-04:00,185.38,185.39,185.24,185.39,0,185.534,185.5,0.10400000000001342,185.552
116,116,116,2020-05-26 08:41:00-04:00,185.4101,185.56,185.4101,185.56,0,185.515,185.468,-0.054000000000002046,185.538
117,117,117,2020-05-26 08:42:00-04:00,185.59,185.68,185.5,185.6768,0,185.533,185.497,-0.13979999999997972,185.532
118,118,118,2020-05-26 08:43:00-04:00,185.61,185.61,185.61,185.61,0,185.555,185.515,-0.060000000000002274,185.526
119,119,119,2020-05-26 08:44:00-04:00,185.61,185.64700000000002,185.4096,185.64700000000002,0,185.559,185.577,-0.07900000000000773,185.519
120,120,120,2020-05-26 08:45:00-04:00,185.66,185.66,185.66,185.66,0,185.565,185.631,-0.07499999999998863,185.509
121,121,121,2020-05-26 08:46:00-04:00,185.65,185.77,185.65,185.75,0,185.568,185.669,-0.1349999999999909,185.5
122,122,122,2020-05-26 08:47:00-04:00,185.8,185.8,185.8,185.8,0,185.595,185.693,-0.15200000000001523,185.493
123,123,123,2020-05-26 08:48:00-04:00,185.82,185.93,185.71,185.93,0,185.636,185.757,-0.2300000000000182,185.614
124,124,124,2020-05-26 08:49:00-04:00,185.7501,185.92,185.7501,185.92,0,185.694,185.812,-0.1799999999999784,185.63
125,125,125,2020-05-26 08:50:00-04:00,185.93,185.93,185.8998,185.9,0,185.745,185.86,-0.13100000000000023,185.64
126,126,126,2020-05-26 08:51:00-04:00,185.85,185.85,185.85,185.85,0,185.774,185.88,-0.0660000000000025,185.645
127,127,127,2020-05-26 08:52:00-04:00,185.85,185.9,185.8199,185.8199,0,185.789,185.884,-0.029899999999997817,185.661
128,128,128,2020-05-26 08:53:00-04:00,185.8198,185.82,185.75,185.75,0,185.803,185.848,0.03299999999998704,185.679
129,129,129,2020-05-26 08:54:00-04:00,185.82,185.82,185.77,185.77,0,185.815,185.818,0.01099999999999568,185.687
130,130,130,2020-05-26 08:55:00-04:00,185.76,185.76,185.76,185.76,0,185.825,185.79,0.016999999999995907,185.695
131,131,131,2020-05-26 08:56:00-04:00,185.8256,185.842,185.75,185.842,0,185.834,185.788,-0.05300000000002569,185.701
132,132,132,2020-05-26 08:57:00-04:00,185.8335,185.8335,185.8335,185.8335,0,185.838,185.791,-0.03649999999998954,185.716
133,133,133,2020-05-26 08:58:00-04:00,185.7052,185.7911,185.51,185.51,0,185.796,185.743,0.23500000000001364,185.716
134,134,134,2020-05-26 08:59:00-04:00,185.65,185.7093,185.65,185.7093,0,185.774,185.731,0.028699999999986403,185.734
135,135,135,2020-05-26 09:00:00-04:00,185.65,185.7,185.65,185.7,0,185.754,185.719,0.03100000000000591,185.75
136,136,136,2020-05-26 09:01:00-04:00,185.6504,185.85,185.6504,185.82,0,185.751,185.715,-0.07299999999997908,185.763
137,137,137,2020-05-26 09:02:00-04:00,185.82,185.94,185.82,185.94,0,185.763,185.736,-0.15799999999998704,185.776
138,138,138,2020-05-26 09:03:00-04:00,185.89,185.89,185.8,185.8,0,185.768,185.794,-0.014000000000010004,185.786
139,139,139,2020-05-26 09:04:00-04:00,185.94,185.94,185.93,185.94,0,185.785,185.84,-0.12600000000000477,185.8
140,140,140,2020-05-26 09:05:00-04:00,185.94,185.95,185.94,185.95,0,185.804,185.89,-0.11199999999999477,185.815
141,141,141,2020-05-26 09:06:00-04:00,185.945,186.0,185.94,186.0,0,185.82,185.926,-0.132000000000005,185.827
142,142,142,2020-05-26 09:07:00-04:00,185.95,185.95,185.95,185.95,0,185.832,185.928,-0.06699999999997885,185.835
143,143,143,2020-05-26 09:08:00-04:00,185.9502,185.99,185.94,185.94,0,185.875,185.956,-0.046999999999997044,185.835
144,144,144,2020-05-26 09:09:00-04:00,185.94,186.09,185.94,186.09,0,185.913,185.986,-0.16100000000000136,185.844
145,145,145,2020-05-26 09:10:00-04:00,186.09,186.09,186.0,186.0799,0,185.951,186.012,-0.12390000000002033,185.853
146,146,146,2020-05-26 09:11:00-04:00,186.01,186.05,186.0002,186.05,0,185.974,186.022,-0.07699999999999818,185.863
147,147,147,2020-05-26 09:12:00-04:00,186.04,186.04,186.0,186.0,0,185.98,186.032,-0.02199999999999136,185.872
148,148,148,2020-05-26 09:13:00-04:00,186.05,186.05,186.0,186.02,0,186.002,186.048,-0.034000000000020236,185.885
149,149,149,2020-05-26 09:14:00-04:00,186.02,186.05,186.02,186.05,0,186.013,186.04,-0.05200000000002092,185.899
150,150,150,2020-05-26 09:15:00-04:00,186.05,186.05,186.03,186.03,0,186.021,186.03,-0.027000000000015234,185.913
151,151,151,2020-05-26 09:30:00-04:00,186.33999633789062,186.5,185.78500366210938,185.8000030517578,1590580,186.001,185.98,0.16599694824219569,185.911
152,152,152,2020-05-26 09:31:00-04:00,185.77999877929688,185.77999877929688,185.1999969482422,185.32000732421875,237301,185.938,185.844,0.5289926757812395,185.885
153,153,153,2020-05-26 09:32:00-04:00,185.31500244140625,185.3300018310547,185.07000732421875,185.1000061035156,180969,185.854,185.66,0.6129938964843973,185.864
154,154,154,2020-05-26 09:33:00-04:00,185.1100006103516,185.2100067138672,184.92999267578125,184.9931945800781,247877,185.744,185.449,0.588805419921897,185.829
155,155,155,2020-05-26 09:34:00-04:00,184.97000122070312,185.1300048828125,184.88999938964844,184.97999572753903,177669,185.634,185.239,0.49200427246097433,185.793
156,156,156,2020-05-26 09:35:00-04:00,184.97999572753903,185.2700042724609,184.97999572753903,185.13999938964844,155546,185.543,185.107,0.27200061035156864,185.759
157,157,157,2020-05-26 09:36:00-04:00,185.1300048828125,185.2100067138672,184.91000366210938,184.92999267578125,139527,185.436,185.029,0.3940073242187623,185.708
158,158,158,2020-05-26 09:37:00-04:00,184.9250030517578,185.1199951171875,184.8999938964844,184.9750061035156,156698,185.332,185.004,0.2859938964843991,185.667
159,159,159,2020-05-26 09:38:00-04:00,184.97000122070312,185.17999267578125,184.91000366210938,185.17999267578125,136822,185.245,185.041,0.06600732421875932,185.629
160,160,160,2020-05-26 09:39:00-04:00,185.17999267578125,185.3300018310547,185.1100006103516,185.13999938964844,152874,185.156,185.073,0.08700061035156637,185.588
161,161,161,2020-05-26 09:40:00-04:00,185.13999938964844,185.19000244140625,184.97999572753903,185.19000244140625,129830,185.095,185.083,0.029997558593748863,185.548
162,162,162,2020-05-26 09:41:00-04:00,185.1999969482422,185.32000732421875,185.1100006103516,185.21420288085938,101353,185.084,185.14,0.004797119140619088,185.511
163,163,163,2020-05-26 09:42:00-04:00,185.22000122070312,185.41000366210938,185.1300048828125,185.18499755859366,137109,185.093,185.182,0.028002441406329126,185.473
164,164,164,2020-05-26 09:43:00-04:00,185.1999969482422,185.3800048828125,185.1450042724609,185.22999572753903,97057,185.116,185.192,-0.013995727539025893,185.43
165,165,165,2020-05-26 09:44:00-04:00,185.25,185.27999877929688,185.0800018310547,185.22000122070312,117375,185.14,185.208,-0.0030012207031120397,185.387
166,166,166,2020-05-26 09:45:00-04:00,185.22000122070312,185.3500061035156,185.2100067138672,185.22999572753903,96053,185.149,185.216,-0.01099572753903999,185.346
167,167,167,2020-05-26 09:46:00-04:00,185.2400054931641,185.27999877929688,185.0800018310547,185.1999969482422,108461,185.176,185.213,0.016003051757820685,185.306
168,168,168,2020-05-26 09:47:00-04:00,185.19000244140625,185.25999450683602,185.0200042724609,185.02999877929688,116244,185.182,185.182,0.15200122070311295,185.257
169,169,169,2020-05-26 09:48:00-04:00,185.01499938964844,185.16000366210938,184.9886932373047,185.0200042724609,118168,185.166,185.14,0.13199572753907773,185.205
170,170,170,2020-05-26 09:49:00-04:00,185.0200042724609,185.07000732421875,184.96099853515625,185.01499938964844,87062,185.153,185.099,0.11200061035157205,185.155
171,171,171,2020-05-26 09:50:00-04:00,185.00999450683602,185.10499572753903,184.7700042724609,184.77999877929688,155419,185.112,185.009,0.28400122070311795,185.104
172,172,172,2020-05-26 09:51:00-04:00,184.7700042724609,184.80999755859366,184.57000732421875,184.6374053955078,184106,185.055,184.896,0.34959460449218227,185.069
173,173,173,2020-05-26 09:52:00-04:00,184.6300048828125,184.82000732421875,184.6100006103516,184.75,108835,185.011,184.84,0.1939999999999884,185.052
174,174,174,2020-05-26 09:53:00-04:00,184.75999450683602,184.8249969482422,184.6699981689453,184.77999877929688,109837,184.966,184.792,0.13400122070311227,185.041
175,175,175,2020-05-26 09:54:00-04:00,184.7725982666016,184.80999755859366,184.3800048828125,184.3800048828125,197003,184.882,184.665,0.4369951171875073,185.011
176,176,176,2020-05-26 09:55:00-04:00,184.38999938964844,184.5399932861328,184.1300048828125,184.1300048828125,160330,184.772,184.535,0.5619951171875073,184.961
177,177,177,2020-05-26 09:56:00-04:00,184.13499450683602,184.14810180664062,183.88999938964844,183.92269897460938,211151,184.645,184.393,0.6293010253906175,184.91
178,178,178,2020-05-26 09:57:00-04:00,183.9221954345703,183.9324951171875,183.6499938964844,183.72740173339844,145832,184.514,184.188,0.6745982666015493,184.848
179,179,179,2020-05-26 09:58:00-04:00,183.72000122070312,183.8800048828125,183.6999969482422,183.8000030517578,133993,184.392,183.992,0.49299694824219387,184.779
180,180,180,2020-05-26 09:59:00-04:00,183.77999877929688,184.1300048828125,183.72000122070312,184.0800018310547,150724,184.299,183.932,0.17399816894530318,184.726
181,181,181,2020-05-26 10:00:00-04:00,184.0800018310547,184.3699951171875,184.0800018310547,184.25,119256,184.246,183.956,0.002999999999985903,184.679
182,182,182,2020-05-26 10:01:00-04:00,184.2550048828125,184.33999633789062,184.1499938964844,184.22999572753903,104877,184.205,184.017,0.019004272460961147,184.63
183,183,183,2020-05-26 10:02:00-04:00,184.22000122070312,184.27999877929688,184.08999633789062,184.2100067138672,121002,184.151,184.114,0.03199328613280272,184.581
184,184,184,2020-05-26 10:03:00-04:00,184.22000122070312,184.3000030517578,184.05999755859366,184.0800018310547,88041,184.081,184.17,0.13199816894530159,184.524
185,185,185,2020-05-26 10:04:00-04:00,184.0800018310547,184.2100067138672,184.0800018310547,184.16110229492188,90506,184.059,184.186,0.041897705078127956,184.471
186,186,186,2020-05-26 10:05:00-04:00,184.1699981689453,184.32000732421875,184.13999938964844,184.21499633789062,86976,184.068,184.179,-0.009996337890612494,184.42
187,187,187,2020-05-26 10:06:00-04:00,184.19000244140625,184.32000732421875,184.1499938964844,184.22650146484366,86426,184.098,184.179,-0.01750146484366155,184.371
188,188,188,2020-05-26 10:07:00-04:00,184.22000122070312,184.2899932861328,184.1000061035156,184.20989990234366,79442,184.146,184.179,-0.0008999023436615516,184.33
189,189,189,2020-05-26 10:08:00-04:00,184.1999969482422,184.26870727539062,184.13999938964844,184.18150329589844,73071,184.184,184.199,0.02249670410157023,184.288
190,190,190,2020-05-26 10:09:00-04:00,184.1699981689453,184.3000030517578,184.16000366210938,184.1699981689453,61437,184.193,184.201,0.028001831054695003,184.246
191,191,191,2020-05-26 10:10:00-04:00,184.18499755859366,184.25259399414062,184.0200042724609,184.22000122070312,86424,184.19,184.202,-0.01800122070312682,184.218
192,192,192,2020-05-26 10:11:00-04:00,184.22999572753903,184.3710021972656,184.22999572753903,184.32000732421875,76283,184.199,184.22,-0.09700732421873681,184.202
193,193,193,2020-05-26 10:12:00-04:00,184.3300018310547,184.38999938964844,184.19000244140625,184.22000122070312,62898,184.2,184.222,0.0029987792968881877,184.176
194,194,194,2020-05-26 10:13:00-04:00,184.2126007080078,184.3000030517578,184.17999267578125,184.1999969482422,61248,184.212,184.226,0.01900305175780659,184.147
195,195,195,2020-05-26 10:14:00-04:00,184.2100067138672,184.25,184.1300048828125,184.2400054931641,69100,184.22,184.24,-0.017005493164077734,184.14
196,196,196,2020-05-26 10:15:00-04:00,184.25999450683602,184.2899932861328,184.1999969482422,184.2100067138672,51761,184.22,184.238,0.009993286132811363,184.144
197,197,197,2020-05-26 10:16:00-04:00,184.2050018310547,184.27999877929688,184.19000244140625,184.1999969482422,54096,184.217,184.214,0.01700305175782546,184.158
198,198,198,2020-05-26 10:17:00-04:00,184.2100067138672,184.2100067138672,184.1000061035156,184.1750030517578,76917,184.214,184.205,0.03399694824219068,184.18
199,199,199,2020-05-26 10:18:00-04:00,184.17999267578125,184.2899932861328,184.1499938964844,184.2400054931641,99021,184.22,184.213,-0.02500549316408751,184.202
200,200,200,2020-05-26 10:19:00-04:00,184.2400054931641,184.3600006103516,184.22999572753903,184.33999633789062,68677,184.237,184.233,-0.10299633789063023,184.215
201,201,201,2020-05-26 10:20:00-04:00,184.33999633789062,184.3600006103516,184.1925048828125,184.25,59358,184.24,184.241,-0.009999999999990905,184.215
202,202,202,2020-05-26 10:21:00-04:00,184.25,184.3300018310547,184.1999969482422,184.2749938964844,76273,184.235,184.256,-0.0289938964843941,184.217
203,203,203,2020-05-26 10:22:00-04:00,184.27999877929688,184.50999450683602,184.25999450683602,184.4499969482422,88187,184.258,184.311,-0.16699694824220046,184.229
204,204,204,2020-05-26 10:23:00-04:00,184.4365997314453,184.4600067138672,184.3500061035156,184.4499969482422,53998,184.283,184.353,-0.13599694824219455,184.248
205,205,205,2020-05-26 10:24:00-04:00,184.4499969482422,184.58999633789062,184.4365997314453,184.5050048828125,81772,184.31,184.386,-0.1570048828124868,184.265
206,206,206,2020-05-26 10:25:00-04:00,184.51300048828125,184.5800018310547,184.4600067138672,184.4600067138672,76577,184.335,184.428,-0.09100671386718773,184.277
207,207,207,2020-05-26 10:26:00-04:00,184.4600067138672,184.4900054931641,184.30999755859366,184.35369873046875,56393,184.35,184.444,0.01230126953126387,184.284
208,208,208,2020-05-26 10:27:00-04:00,184.3500061035156,184.4199981689453,184.25999450683602,184.3000030517578,70241,184.362,184.414,0.053996948242200915,184.288
209,209,209,2020-05-26 10:28:00-04:00,184.30999755859366,184.38999938964844,184.2100067138672,184.2100067138672,59826,184.359,184.366,0.11799328613281546,184.289
210,210,210,2020-05-26 10:29:00-04:00,184.2100067138672,184.25,184.16000366210938,184.2400054931641,87725,184.349,184.313,0.0719945068359209,184.293
211,211,211,2020-05-26 10:30:00-04:00,184.2400054931641,184.27999877929688,184.1649932861328,184.19000244140625,78776,184.343,184.259,0.09999755859374204,184.291
212,212,212,2020-05-26 10:31:00-04:00,184.1699981689453,184.1999969482422,184.0500030517578,184.05999755859366,103718,184.322,184.2,0.18800244140632572,184.278
213,213,213,2020-05-26 10:32:00-04:00,184.05430603027344,184.0850067138672,183.80999755859366,183.8300018310547,157129,184.26,184.106,0.34199816894530954,184.259
214,214,214,2020-05-26 10:33:00-04:00,183.82000732421875,184.0399932861328,183.82000732421875,183.9600067138672,103452,184.211,184.056,0.17299328613282228,184.247
215,215,215,2020-05-26 10:34:00-04:00,183.97329711914062,184.02999877929688,183.82000732421875,183.83999633789062,63417,184.144,183.976,0.2400036621093875,184.227
216,216,216,2020-05-26 10:35:00-04:00,183.83999633789062,183.92999267578125,183.7079925537109,183.72999572753903,90109,184.071,183.884,0.28600427246095705,184.203
217,217,217,2020-05-26 10:36:00-04:00,183.7400054931641,183.8000030517578,183.6100006103516,183.77999877929688,83674,184.014,183.828,0.1930012207031382,184.182
218,218,218,2020-05-26 10:37:00-04:00,183.7899932861328,183.92999267578125,183.7794952392578,183.9199981689453,65642,183.976,183.846,0.044001831054686136,184.169
219,219,219,2020-05-26 10:38:00-04:00,183.92999267578125,184.05999755859366,183.9199981689453,183.9499969482422,56838,183.95,183.844,0.011003051757825233,184.155
220,220,220,2020-05-26 10:39:00-04:00,183.9499969482422,183.9600067138672,183.88999938964844,183.8999938964844,45342,183.916,183.856,0.05000610351558521,184.133
221,221,221,2020-05-26 10:40:00-04:00,183.91000366210938,183.92999267578125,183.75,183.75,50516,183.872,183.86,0.16399999999998727,184.108
222,222,222,2020-05-26 10:41:00-04:00,183.75010681152344,183.77999877929688,183.6100006103516,183.6195068359375,74352,183.828,183.828,0.24049316406251364,184.075
223,223,223,2020-05-26 10:42:00-04:00,183.6199951171875,183.69000244140625,183.50999450683602,183.55999755859366,96058,183.801,183.756,0.24600244140634686,184.03
224,224,224,2020-05-26 10:43:00-04:00,183.53070068359366,183.57000732421875,183.3999938964844,183.41009521484366,118848,183.746,183.648,0.32390478515634413,183.978
225,225,225,2020-05-26 10:44:00-04:00,183.3999938964844,183.6000061035156,183.3999938964844,183.5800018310547,74809,183.72,183.584,0.12599816894530136,183.932
226,226,226,2020-05-26 10:45:00-04:00,183.5800018310547,183.74989318847656,183.5641021728516,183.6999969482422,104219,183.717,183.574,0.0050030517578250056,183.894
227,227,227,2020-05-26 10:46:00-04:00,183.6999969482422,183.72999572753903,183.66000366210938,183.69000244140625,73029,183.708,183.588,0.011997558593748181,183.861
228,228,228,2020-05-26 10:47:00-04:00,183.69000244140625,183.8500061035156,183.6100006103516,183.6186981201172,70883,183.678,183.6,0.06830187988282432,183.827
229,229,229,2020-05-26 10:48:00-04:00,183.61659240722656,183.72999572753903,183.5800018310547,183.70260620117188,91229,183.653,183.658,-0.012606201171877274,183.802
230,230,230,2020-05-26 10:49:00-04:00,183.72000122070312,183.72000122070312,183.5800018310547,183.58999633789062,85694,183.622,183.66,0.08200366210937204,183.769
231,231,231,2020-05-26 10:50:00-04:00,183.6000061035156,183.6499938964844,183.57000732421875,183.61990356445312,59387,183.609,183.644,0.04209643554688114,183.741
232,232,232,2020-05-26 10:51:00-04:00,183.6000061035156,183.7899932861328,183.6000061035156,183.7100982666016,82052,183.618,183.648,-0.03909826660159865,183.723
233,233,233,2020-05-26 10:52:00-04:00,183.72000122070312,183.7400054931641,183.6699981689453,183.6885070800781,62549,183.631,183.662,-0.014507080078089984,183.716
